# time         sensor    measurable   value
1393150475     6      1      0.0000
1393150486     1      0      -4.4490
1393150486     2      0      -3.8990
1393150486     6      0      236.0000
1393150486     6      1      0.0000
1393150497     1      0      -3.9690
1393150497     2      0      -3.9510
1393150497     6      0      236.0000
1393150497     6      1      0.0000
1393150508     1      0      -4.4490
1393150508     2      0      -3.5640
1393150508     6      0      236.0000
1393150508     6      1      0.0000
1393150519     1      0      -3.9690
1393150519     2      0      -3.9850
1393150519     6      0      236.0000
1393150519     6      1      0.0000
1393150530     1      0      -3.7380
1393150530     2      0      -3.6560
1393150530     6      0      236.0000
1393150530     6      1      0.0000
1393150541     1      0      -3.9690
1393150541     2      0      -3.9510
1393150541     6      0      236.0000
1393150541     6      1      0.0000
1393150552     1      0      -3.9690
1393150552     2      0      -3.9670
1393150552     6      0      236.0000
1393150552     6      1      0.0000
1393150563     1      0      -3.9690
1393150563     2      0      -3.5640
1393150563     6      0      236.0000
1393150563     6      1      0.0000
1393150574     1      0      -3.5060
1393150574     2      0      -3.8630
1393150574     6      0      236.0000
1393150574     6      1      0.0000
1393150585     1      0      -3.9690
1393150585     2      0      -3.8630
1393150585     6      0      236.0000
1393150585     6      1      0.0000
1393150596     1      0      -3.9690
1393150596     2      0      -3.9670
1393150596     6      0      236.0000
1393150596     6      1      0.0000
1393150607     1      0      -3.9690
1393150607     2      0      -3.9510
1393150607     6      0      236.0000
1393150607     6      1      0.0000
1393150618     1      0      -3.5060
1393150618     2      0      -3.9670
1393150618     6      0      236.0000
1393150618     6      1      0.0000
1393150629     1      0      -4.4490
1393150629     2      0      -3.9850
1393150629     6      0      236.0000
1393150629     6      1      0.0000
1393150640     1      0      -3.9690
1393150640     2      0      -3.9850
1393150640     6      0      236.0000
1393150640     6      1      0.0000
1393150651     1      0      -3.5060
1393150651     2      0      -4.0010
1393150651     6      0      236.0000
1393150651     6      1      0.0000
1393150662     1      0      -3.9690
1393150662     2      0      -3.9850
1393150662     6      0      236.0000
1393150662     6      1      0.0000
1393150673     1      0      -4.4490
1393150673     2      0      -4.0530
1393150673     6      0      236.0000
1393150673     6      1      0.0000
1393150684     1      0      -3.9690
1393150684     2      0      -4.0720
1393150684     6      0      236.0000
1393150684     6      1      0.0000
1393150695     1      0      -3.9690
1393150695     2      0      -4.0900
1393150695     6      0      236.0000
1393150695     6      1      0.0000
1393150706     1      0      -3.9690
1393150706     2      0      -4.0720
1393150706     6      0      236.0000
1393150706     6      1      0.0000
1393150717     1      0      -3.9690
1393150717     2      0      -4.1240
1393150717     6      0      236.0000
1393150717     6      1      0.0000
1393150728     1      0      -4.4490
1393150728     2      0      -4.1240
1393150728     6      0      236.0000
1393150728     6      1      0.0000
1393150739     1      0      -3.9690
1393150739     2      0      -4.0900
1393150739     6      0      236.0000
1393150739     6      1      0.0000
1393150750     1      0      -4.4490
1393150750     2      0      -4.1240
1393150750     6      0      236.0000
1393150750     6      1      0.0000
1393150761     1      0      -3.9690
1393150761     2      0      -4.0900
1393150761     6      0      236.0000
1393150761     6      1      0.0000
1393150772     1      0      -3.7380
1393150772     2      0      -4.1240
1393150772     6      0      236.0000
1393150772     6      1      0.0000
1393150783     1      0      -3.9690
1393150783     2      0      -4.1240
1393150783     6      0      236.0000
1393150783     6      1      0.0000
1393150794     1      0      -3.9690
1393150794     2      0      -4.0900
1393150794     6      0      236.0000
1393150794     6      1      0.0000
1393150805     1      0      -4.4490
1393150805     2      0      -4.0900
1393150805     6      0      236.0000
1393150805     6      1      0.0000
1393150816     1      0      -4.4490
1393150816     2      0      -4.1060
1393150816     6      0      236.0000
1393150816     6      1      0.0000
1393150827     1      0      -3.9690
1393150827     2      0      -4.0900
1393150827     6      0      236.0000
1393150827     6      1      0.0000
1393150838     1      0      -4.4490
1393150838     2      0      -4.1950
1393150838     6      0      236.0000
1393150838     6      1      0.0000
1393150849     1      0      -4.4490
1393150849     2      0      -4.1580
1393150849     6      0      236.0000
1393150849     6      1      0.0000
1393150860     1      0      -4.4490
1393150860     2      0      -4.1420
1393150860     6      0      236.0000
1393150860     6      1      0.0000
1393150871     1      0      -3.9690
1393150871     2      0      -4.1060
1393150871     6      0      236.0000
1393150871     6      1      0.0000
1393150882     1      0      -4.4490
1393150882     2      0      -4.1240
1393150882     6      0      236.0000
1393150882     6      1      0.0000
1393150893     1      0      -4.4490
1393150893     2      0      -4.1420
1393150893     6      0      236.0000
1393150893     6      1      0.0000
1393150904     1      0      -4.4490
1393150904     2      0      -4.1420
1393150904     6      0      236.0000
1393150904     6      1      0.0000
1393150915     1      0      -4.4490
1393150915     2      0      -4.1240
1393150915     6      0      236.0000
1393150915     6      1      0.0000
1393150926     1      0      -4.4490
1393150926     2      0      -4.0900
1393150926     6      0      236.0000
1393150926     6      1      0.0000
1393150937     1      0      -4.4490
1393150937     2      0      -4.1240
1393150937     6      0      236.0000
1393150937     6      1      0.0000
1393150948     1      0      -4.4490
1393150948     2      0      -4.1240
1393150948     6      0      236.0000
1393150948     6      1      0.0000
1393150959     1      0      -4.4490
1393150959     2      0      -4.1420
1393150959     6      0      236.0000
1393150959     6      1      0.0000
1393150970     1      0      -4.4490
1393150970     2      0      -4.2810
1393150970     6      0      236.0000
1393150970     6      1      0.0000
1393150981     1      0      -4.4490
1393150981     2      0      -4.2630
1393150981     6      0      236.0000
1393150981     6      1      0.0000
1393150992     1      0      -4.4490
1393150992     2      0      -4.2630
1393150992     6      0      236.0000
1393150992     6      1      0.0000
1393151003     1      0      -4.4490
1393151003     2      0      -4.3860
1393151003     6      0      236.0000
1393151003     6      1      0.0000
1393151014     1      0      -4.4490
1393151014     2      0      -4.3670
1393151014     6      0      236.0000
1393151014     6      1      0.0000
1393151025     1      0      -4.4490
1393151025     2      0      -4.4010
1393151025     6      0      236.0000
1393151025     6      1      0.0000
1393151036     1      0      -4.4490
1393151036     2      0      -4.4200
1393151036     6      0      236.0000
1393151036     6      1      0.0000
1393151047     1      0      -4.4490
1393151047     2      0      -4.4200
1393151047     6      0      236.0000
1393151047     6      1      0.0000
1393151058     1      0      -4.6810
1393151058     2      0      -4.5240
1393151058     6      0      236.0000
1393151058     6      1      0.0000
1393151069     1      0      -4.6810
1393151069     2      0      -4.5400
1393151069     6      0      236.0000
1393151069     6      1      0.0000
1393151080     1      0      -4.9300
1393151080     2      0      -4.5400
1393151080     6      0      236.0000
1393151080     6      1      0.0000
1393151091     1      0      -4.9300
1393151091     2      0      -4.5400
1393151091     6      0      236.0000
1393151091     6      1      0.0000
1393151102     1      0      -4.4490
1393151102     2      0      -4.5400
1393151102     6      0      236.0000
1393151102     6      1      0.0000
1393151113     1      0      -4.9300
1393151113     2      0      -4.5400
1393151113     6      0      236.0000
1393151113     6      1      0.0000
1393151124     1      0      -4.9300
1393151124     2      0      -4.5400
1393151124     6      0      236.0000
1393151124     6      1      0.0000
1393151135     1      0      -4.4490
1393151135     2      0      -4.5240
1393151135     6      0      236.0000
1393151135     6      1      0.0000
1393151146     1      0      -4.9300
1393151146     2      0      -4.5400
1393151146     6      0      236.0000
1393151146     6      1      0.0000
1393151157     1      0      -4.4490
1393151157     2      0      -4.5760
1393151157     6      0      236.0000
1393151157     6      1      0.0000
1393151168     1      0      -4.9300
1393151168     2      0      -4.6100
1393151168     6      0      236.0000
1393151168     6      1      0.0000
1393151179     1      0      -4.4490
1393151179     2      0      -4.5580
1393151179     6      0      236.0000
1393151179     6      1      0.0000
1393151190     1      0      -4.6810
1393151190     2      0      -4.6810
1393151190     6      0      236.0000
1393151190     6      1      0.0000
1393151201     1      0      -4.9300
1393151201     2      0      -4.6810
1393151201     6      0      236.0000
1393151201     6      1      0.0000
1393151212     1      0      -4.4490
1393151212     2      0      -4.5580
1393151212     6      0      236.0000
1393151212     6      1      0.0000
1393151223     1      0      -4.4490
1393151223     2      0      -4.6810
1393151223     6      0      236.0000
1393151223     6      1      0.0000
1393151234     1      0      -4.4490
1393151234     2      0      -4.5920
1393151234     6      0      236.0000
1393151234     6      1      0.0000
1393151245     1      0      -4.9300
1393151245     2      0      -4.6440
1393151245     6      0      236.0000
1393151245     6      1      0.0000
1393151256     1      0      -4.4490
1393151256     2      0      -4.5760
1393151256     6      0      236.0000
1393151256     6      1      0.0000
1393151267     1      0      -4.4490
1393151267     2      0      -4.6810
1393151267     6      0      236.0000
1393151267     6      1      0.0000
1393151278     1      0      -4.9300
1393151278     2      0      -4.6810
1393151278     6      0      236.0000
1393151278     6      1      0.0000
1393151289     1      0      -4.9300
1393151289     2      0      -4.6440
1393151289     6      0      236.0000
1393151289     6      1      0.0000
1393151300     1      0      -4.4490
1393151300     2      0      -4.6810
1393151300     6      0      236.0000
1393151300     6      1      0.0000
1393151311     1      0      -4.4490
1393151311     2      0      -4.6810
1393151311     6      0      236.0000
1393151311     6      1      0.0000
1393151322     1      0      -4.9300
1393151322     2      0      -4.6810
1393151322     6      0      236.0000
1393151322     6      1      0.0000
1393151333     1      0      -4.9300
1393151333     2      0      -4.6810
1393151333     6      0      236.0000
1393151333     6      1      0.0000
1393151344     1      0      -4.6810
1393151344     2      0      -4.6810
1393151344     6      0      236.0000
1393151344     6      1      0.0000
1393151355     1      0      -4.4490
1393151355     2      0      -4.6810
1393151355     6      0      236.0000
1393151355     6      1      0.0000
1393151366     1      0      -4.9300
1393151366     2      0      -4.6810
1393151366     6      0      236.0000
1393151366     6      1      0.0000
1393151377     1      0      -4.4490
1393151377     2      0      -4.6810
1393151377     6      0      236.0000
1393151377     6      1      0.0000
1393151388     1      0      -4.9300
1393151388     2      0      -4.5760
1393151388     6      0      236.0000
1393151388     6      1      0.0000
1393151399     1      0      -4.9300
1393151399     2      0      -4.6810
1393151399     6      0      236.0000
1393151399     6      1      0.0000
1393151410     1      0      -4.9300
1393151410     2      0      -4.6810
1393151410     6      0      236.0000
1393151410     6      1      0.0000
1393151421     1      0      -4.6810
1393151421     2      0      -4.6290
1393151421     6      0      236.0000
1393151421     6      1      0.0000
1393151432     1      0      -4.4490
1393151432     2      0      -4.6810
1393151432     6      0      236.0000
1393151432     6      1      0.0000
1393151443     1      0      -5.3930
1393151443     2      0      -4.6810
1393151443     6      0      236.0000
1393151443     6      1      0.0000
1393151454     1      0      -4.9300
1393151454     2      0      -4.6440
1393151454     6      0      236.0000
1393151454     6      1      0.0000
1393151465     1      0      -4.4490
1393151465     2      0      -4.5760
1393151465     6      0      236.0000
1393151465     6      1      0.0000
1393151476     1      0      -4.6810
1393151476     2      0      -4.4540
1393151476     6      0      236.0000
1393151476     6      1      0.0000
1393151487     1      0      -4.4490
1393151487     2      0      -4.5400
1393151487     6      0      236.0000
1393151487     6      1      0.0000
1393151498     1      0      -4.4490
1393151498     2      0      -4.5400
1393151498     6      0      236.0000
1393151498     6      1      0.0000
1393151509     1      0      -4.4490
1393151509     2      0      -4.5400
1393151509     6      0      236.0000
1393151509     6      1      0.0000
1393151520     1      0      -4.4490
1393151520     2      0      -4.5400
1393151520     6      0      236.0000
1393151520     6      1      0.0000
1393151531     1      0      -4.4490
1393151531     2      0      -4.5240
1393151531     6      0      236.0000
1393151531     6      1      0.0000
1393151542     1      0      -4.4490
1393151542     2      0      -4.5400
1393151542     6      0      236.0000
1393151542     6      1      0.0000
1393151553     1      0      -4.4490
1393151553     2      0      -4.5060
1393151553     6      0      236.0000
1393151553     6      1      0.0000
1393151564     1      0      -4.4490
1393151564     2      0      -4.5400
1393151564     6      0      236.0000
1393151564     6      1      0.0000
1393151575     1      0      -4.9300
1393151575     2      0      -4.5240
1393151575     6      0      236.0000
1393151575     6      1      0.0000
1393151586     1      0      -4.4490
1393151586     2      0      -4.4380
1393151586     6      0      236.0000
1393151586     6      1      0.0000
1393151597     1      0      -4.9300
1393151597     2      0      -4.4380
1393151597     6      0      236.0000
1393151597     6      1      0.0000
1393151608     1      0      -4.6810
1393151608     2      0      -4.5240
1393151608     6      0      236.0000
1393151608     6      1      0.0000
1393151619     1      0      -4.4490
1393151619     2      0      -4.5400
1393151619     6      0      236.0000
1393151619     6      1      0.0000
1393151630     1      0      -4.9300
1393151630     2      0      -4.5400
1393151630     6      0      236.0000
1393151630     6      1      0.0000
1393151641     1      0      -4.4490
1393151641     2      0      -4.5400
1393151641     6      0      236.0000
1393151641     6      1      0.0000
1393151652     1      0      -4.9300
1393151652     2      0      -4.6440
1393151652     6      0      236.0000
1393151652     6      1      0.0000
1393151663     1      0      -4.9300
1393151663     2      0      -4.5760
1393151663     6      0      236.0000
1393151663     6      1      0.0000
1393151674     1      0      -4.4490
1393151674     2      0      -4.6810
1393151674     6      0      236.0000
1393151674     6      1      0.0000
1393151685     1      0      -4.4490
1393151685     2      0      -4.6440
1393151685     6      0      236.0000
1393151685     6      1      0.0000
1393151696     1      0      -4.9300
1393151696     2      0      -4.6810
1393151696     6      0      236.0000
1393151696     6      1      0.0000
1393151707     1      0      -4.9300
1393151707     2      0      -4.6810
1393151707     6      0      236.0000
1393151707     6      1      0.0000
1393151718     1      0      -4.9300
1393151718     2      0      -4.6810
1393151718     6      0      236.0000
1393151718     6      1      0.0000
1393151729     1      0      -4.4490
1393151729     2      0      -4.6810
1393151729     6      0      236.0000
1393151729     6      1      0.0000
1393151740     1      0      -4.4490
1393151740     2      0      -4.6810
1393151740     6      0      236.0000
1393151740     6      1      0.0000
1393151751     1      0      -4.4490
1393151751     2      0      -4.6810
1393151751     6      0      236.0000
1393151751     6      1      0.0000
1393151762     1      0      -4.9300
1393151762     2      0      -4.6810
1393151762     6      0      236.0000
1393151762     6      1      0.0000
1393151773     1      0      -4.9300
1393151773     2      0      -4.6810
1393151773     6      0      236.0000
1393151773     6      1      0.0000
1393151784     1      0      -4.4490
1393151784     2      0      -4.6810
1393151784     6      0      236.0000
1393151784     6      1      0.0000
1393151795     1      0      -4.9300
1393151795     2      0      -4.6970
1393151795     6      0      236.0000
1393151795     6      1      0.0000
1393151806     1      0      -5.3930
1393151806     2      0      -4.7150
1393151806     6      0      236.0000
1393151806     6      1      0.0000
1393151817     1      0      -4.9300
1393151817     2      0      -4.7750
1393151817     6      0      236.0000
1393151817     6      1      0.0000
1393151828     1      0      -4.4490
1393151828     2      0      -4.7330
1393151828     6      0      236.0000
1393151828     6      1      0.0000
1393151839     1      0      -4.4490
1393151839     2      0      -4.7150
1393151839     6      0      236.0000
1393151839     6      1      0.0000
1393151850     1      0      -4.9300
1393151850     2      0      -4.7330
1393151850     6      0      236.0000
1393151850     6      1      0.0000
1393151861     1      0      -4.9300
1393151861     2      0      -4.7330
1393151861     6      0      236.0000
1393151861     6      1      0.0000
1393151872     1      0      -4.4490
1393151872     2      0      -4.8090
1393151872     6      0      236.0000
1393151872     6      1      0.0000
1393151883     1      0      -4.9300
1393151883     2      0      -4.7330
1393151883     6      0      236.0000
1393151883     6      1      0.0000
1393151894     1      0      -4.4490
1393151894     2      0      -4.8540
1393151894     6      0      236.0000
1393151894     6      1      0.0000
1393151905     1      0      -4.9300
1393151905     2      0      -4.8540
1393151905     6      0      236.0000
1393151905     6      1      0.0000
1393151916     1      0      -4.6810
1393151916     2      0      -4.8540
1393151916     6      0      236.0000
1393151916     6      1      0.0000
1393151927     1      0      -5.3930
1393151927     2      0      -4.8540
1393151927     6      0      236.0000
1393151927     6      1      0.0000
1393151938     1      0      -4.9300
1393151938     2      0      -4.8540
1393151938     6      0      236.0000
1393151938     6      1      0.0000
1393151949     1      0      -4.4490
1393151949     2      0      -4.8540
1393151949     6      0      236.0000
1393151949     6      1      0.0000
1393151960     1      0      -5.3930
1393151960     2      0      -4.8720
1393151960     6      0      236.0000
1393151960     6      1      0.0000
1393151971     1      0      -4.9300
1393151971     2      0      -4.8720
1393151971     6      0      236.0000
1393151971     6      1      0.0000
1393151982     1      0      -4.9300
1393151982     2      0      -4.8720
1393151982     6      0      236.0000
1393151982     6      1      0.0000
1393151993     1      0      -4.9300
1393151993     2      0      -4.8350
1393151993     6      0      236.0000
1393151993     6      1      0.0000
1393152004     1      0      -4.4490
1393152004     2      0      -4.8350
1393152004     6      0      236.0000
1393152004     6      1      0.0000
1393152015     1      0      -5.3930
1393152015     2      0      -4.8720
1393152015     6      0      236.0000
1393152015     6      1      0.0000
1393152026     1      0      -4.4490
1393152026     2      0      -4.8350
1393152026     6      0      236.0000
1393152026     6      1      0.0000
1393152037     1      0      -4.9300
1393152037     2      0      -4.9770
1393152037     6      0      236.0000
1393152037     6      1      0.0000
1393152048     1      0      -5.3930
1393152048     2      0      -4.9580
1393152048     6      0      236.0000
1393152048     6      1      0.0000
1393152059     1      0      -5.3930
1393152059     2      0      -4.9770
1393152059     6      0      236.0000
1393152059     6      1      0.0000
1393152070     1      0      -5.3930
1393152070     2      0      -5.0630
1393152070     6      0      236.0000
1393152070     6      1      0.0000
1393152081     1      0      -5.3930
1393152081     2      0      -4.9580
1393152081     6      0      236.0000
1393152081     6      1      0.0000
1393152092     1      0      -5.3930
1393152092     2      0      -4.8720
1393152092     6      0      236.0000
1393152092     6      1      0.0000
1393152103     1      0      -5.3930
1393152103     2      0      -4.9580
1393152103     6      0      236.0000
1393152103     6      1      0.0000
1393152114     1      0      -5.3930
1393152114     2      0      -4.9580
1393152114     6      0      236.0000
1393152114     6      1      0.0000
1393152125     1      0      -5.3930
1393152125     2      0      -4.9240
1393152125     6      0      236.0000
1393152125     6      1      0.0000
1393152136     1      0      -4.9300
1393152136     2      0      -4.8720
1393152136     6      0      236.0000
1393152136     6      1      0.0000
1393152147     1      0      -5.3930
1393152147     2      0      -4.9580
1393152147     6      0      236.0000
1393152147     6      1      0.0000
1393152158     1      0      -5.3930
1393152158     2      0      -4.8010
1393152158     6      0      236.0000
1393152158     6      1      0.0000
1393152169     1      0      -5.3930
1393152169     2      0      -4.8090
1393152169     6      0      236.0000
1393152169     6      1      0.0000
1393152180     1      0      -5.3930
1393152180     2      0      -4.8350
1393152180     6      0      236.0000
1393152180     6      1      0.0000
1393152191     1      0      -4.9300
1393152191     2      0      -4.7330
1393152191     6      0      236.0000
1393152191     6      1      0.0000
1393152202     1      0      -4.9300
1393152202     2      0      -4.7330
1393152202     6      0      236.0000
1393152202     6      1      0.0000
1393152213     1      0      -5.3930
1393152213     2      0      -4.8090
1393152213     6      0      236.0000
1393152213     6      1      0.0000
1393152224     1      0      -4.9300
1393152224     2      0      -4.8350
1393152224     6      0      236.0000
1393152224     6      1      0.0000
1393152235     1      0      -5.3930
1393152235     2      0      -4.8540
1393152235     6      0      236.0000
1393152235     6      1      0.0000
1393152246     1      0      -4.9300
1393152246     2      0      -4.8010
1393152246     6      0      236.0000
1393152246     6      1      0.0000
1393152257     1      0      -4.9300
1393152257     2      0      -4.8720
1393152257     6      0      236.0000
1393152257     6      1      0.0000
1393152268     1      0      -4.9300
1393152268     2      0      -4.9240
1393152268     6      0      236.0000
1393152268     6      1      0.0000
1393152279     1      0      -4.9300
1393152279     2      0      -4.9240
1393152279     6      0      236.0000
1393152279     6      1      0.0000
1393152290     1      0      -4.4490
1393152290     2      0      -4.9580
1393152290     6      0      236.0000
1393152290     6      1      0.0000
1393152301     1      0      -5.3930
1393152301     2      0      -4.9580
1393152301     6      0      236.0000
1393152301     6      1      0.0000
1393152312     1      0      -5.3930
1393152312     2      0      -4.9580
1393152312     6      0      236.0000
1393152312     6      1      0.0000
1393152323     1      0      -5.3930
1393152323     2      0      -4.9580
1393152323     6      0      236.0000
1393152323     6      1      0.0000
1393152334     1      0      -5.3930
1393152334     2      0      -4.9240
1393152334     6      0      236.0000
1393152334     6      1      0.0000
1393152345     1      0      -4.9300
1393152345     2      0      -4.9580
1393152345     6      0      236.0000
1393152345     6      1      0.0000
1393152356     1      0      -5.3930
1393152356     2      0      -4.9580
1393152356     6      0      236.0000
1393152356     6      1      0.0000
1393152367     1      0      -5.3930
1393152367     2      0      -4.9580
1393152367     6      0      236.0000
1393152367     6      1      0.0000
1393152378     1      0      -5.3930
1393152378     2      0      -4.9770
1393152378     6      0      236.0000
1393152378     6      1      0.0000
1393152389     1      0      -4.9300
1393152389     2      0      -5.0290
1393152389     6      0      236.0000
1393152389     6      1      0.0000
1393152400     1      0      -4.9300
1393152400     2      0      -4.9580
1393152400     6      0      236.0000
1393152400     6      1      0.0000
1393152411     1      0      -5.3930
1393152411     2      0      -5.0780
1393152411     6      0      236.0000
1393152411     6      1      0.0000
1393152422     1      0      -5.3930
1393152422     2      0      -5.0780
1393152422     6      0      236.0000
1393152422     6      1      0.0000
1393152433     1      0      -5.3930
1393152433     2      0      -4.9770
1393152433     6      0      236.0000
1393152433     6      1      0.0000
1393152444     1      0      -5.3930
1393152444     2      0      -4.9580
1393152444     6      0      236.0000
1393152444     6      1      0.0000
1393152455     1      0      -5.3930
1393152455     2      0      -5.0630
1393152455     6      0      236.0000
1393152455     6      1      0.0000
1393152466     1      0      -5.3930
1393152466     2      0      -5.0440
1393152466     6      0      236.0000
1393152466     6      1      0.0000
1393152477     1      0      -4.9300
1393152477     2      0      -4.9920
1393152477     6      0      236.0000
1393152477     6      1      0.0000
1393152488     1      0      -4.9300
1393152488     2      0      -5.0630
1393152488     6      0      236.0000
1393152488     6      1      0.0000
1393152499     1      0      -4.9300
1393152499     2      0      -5.0630
1393152499     6      0      236.0000
1393152499     6      1      0.0000
1393152510     1      0      -5.3930
1393152510     2      0      -5.0780
1393152510     6      0      236.0000
1393152510     6      1      0.0000
1393152521     1      0      -4.9300
1393152521     2      0      -5.0780
1393152521     6      0      236.0000
1393152521     6      1      0.0000
1393152532     1      0      -5.3930
1393152532     2      0      -5.0630
1393152532     6      0      236.0000
1393152532     6      1      0.0000
1393152543     1      0      -5.3930
1393152543     2      0      -4.9580
1393152543     6      0      236.0000
1393152543     6      1      0.0000
1393152554     1      0      -5.3930
1393152554     2      0      -5.0630
1393152554     6      0      236.0000
1393152554     6      1      0.0000
1393152565     1      0      -5.3930
1393152565     2      0      -5.0630
1393152565     6      0      236.0000
1393152565     6      1      0.0000
1393152576     1      0      -5.3930
1393152576     2      0      -4.9770
1393152576     6      0      236.0000
1393152576     6      1      0.0000
1393152587     1      0      -4.9300
1393152587     2      0      -5.0780
1393152587     6      0      236.0000
1393152587     6      1      0.0000
1393152598     1      0      -5.3930
1393152598     2      0      -4.9770
1393152598     6      0      236.0000
1393152598     6      1      0.0000
1393152609     1      0      -5.3930
1393152609     2      0      -4.9580
1393152609     6      0      236.0000
1393152609     6      1      0.0000
1393152620     1      0      -4.4490
1393152620     2      0      -4.9240
1393152620     6      0      236.0000
1393152620     6      1      0.0000
1393152631     1      0      -5.3930
1393152631     2      0      -4.9770
1393152631     6      0      236.0000
1393152631     6      1      0.0000
1393152642     1      0      -5.3930
1393152642     2      0      -4.8720
1393152642     6      0      236.0000
1393152642     6      1      0.0000
1393152653     1      0      -4.9300
1393152653     2      0      -4.8720
1393152653     6      0      236.0000
1393152653     6      1      0.0000
1393152664     1      0      -5.3930
1393152664     2      0      -4.8350
1393152664     6      0      236.0000
1393152664     6      1      0.0000
1393152675     1      0      -5.3930
1393152675     2      0      -4.8720
1393152675     6      0      236.0000
1393152675     6      1      0.0000
1393152686     1      0      -5.3930
1393152686     2      0      -4.9580
1393152686     6      0      236.0000
1393152686     6      1      0.0000
1393152697     1      0      -4.9300
1393152697     2      0      -4.9580
1393152697     6      0      236.0000
1393152697     6      1      0.0000
1393152708     1      0      -5.3930
1393152708     2      0      -4.9770
1393152708     6      0      236.0000
1393152708     6      1      0.0000
1393152719     1      0      -4.9300
1393152719     2      0      -4.9060
1393152719     6      0      236.0000
1393152719     6      1      0.0000
1393152730     1      0      -5.3930
1393152730     2      0      -4.9770
1393152730     6      0      236.0000
1393152730     6      1      0.0000
1393152741     1      0      -5.3930
1393152741     2      0      -5.0630
1393152741     6      0      236.0000
1393152741     6      1      0.0000
1393152752     1      0      -4.9300
1393152752     2      0      -4.9580
1393152752     6      0      236.0000
1393152752     6      1      0.0000
1393152763     1      0      -5.3930
1393152763     2      0      -4.9580
1393152763     6      0      236.0000
1393152763     6      1      0.0000
1393152774     1      0      -4.9300
1393152774     2      0      -4.9400
1393152774     6      0      236.0000
1393152774     6      1      0.0000
1393152785     1      0      -4.9300
1393152785     2      0      -4.9580
1393152785     6      0      236.0000
1393152785     6      1      0.0000
1393152796     1      0      -4.9300
1393152796     2      0      -5.0710
1393152796     6      0      236.0000
1393152796     6      1      0.0000
1393152807     1      0      -4.9300
1393152807     2      0      -4.9400
1393152807     6      0      236.0000
1393152807     6      1      0.0000
1393152818     1      0      -4.9300
1393152818     2      0      -4.9580
1393152818     6      0      236.0000
1393152818     6      1      0.0000
1393152829     1      0      -4.9300
1393152829     2      0      -4.9580
1393152829     6      0      236.0000
1393152829     6      1      0.0000
1393152840     1      0      -4.9300
1393152840     2      0      -4.9580
1393152840     6      0      236.0000
1393152840     6      1      0.0000
1393152851     1      0      -4.4490
1393152851     2      0      -4.8540
1393152851     6      0      236.0000
1393152851     6      1      0.0000
1393152862     1      0      -5.3930
1393152862     2      0      -4.9580
1393152862     6      0      236.0000
1393152862     6      1      0.0000
1393152873     1      0      -4.9300
1393152873     2      0      -4.9580
1393152873     6      0      236.0000
1393152873     6      1      0.0000
1393152884     1      0      -4.9300
1393152884     2      0      -4.8720
1393152884     6      0      236.0000
1393152884     6      1      0.0000
1393152895     1      0      -4.9300
1393152895     2      0      -4.9060
1393152895     6      0      236.0000
1393152895     6      1      0.0000
1393152906     1      0      -4.9300
1393152906     2      0      -4.8350
1393152906     6      0      236.0000
1393152906     6      1      0.0000
1393152917     1      0      -4.9300
1393152917     2      0      -4.8980
1393152917     6      0      236.0000
1393152917     6      1      0.0000
1393152928     1      0      -4.4490
1393152928     2      0      -4.8720
1393152928     6      0      236.0000
1393152928     6      1      0.0000
1393152939     1      0      -4.9300
1393152939     2      0      -4.8540
1393152939     6      0      236.0000
1393152939     6      1      0.0000
1393152950     1      0      -4.4490
1393152950     2      0      -4.8720
1393152950     6      0      236.0000
1393152950     6      1      0.0000
1393152961     1      0      -4.9300
1393152961     2      0      -4.8720
1393152961     6      0      236.0000
1393152961     6      1      0.0000
1393152972     1      0      -4.4490
1393152972     2      0      -4.8540
1393152972     6      0      236.0000
1393152972     6      1      0.0000
1393152983     1      0      -4.9300
1393152983     2      0      -4.8540
1393152983     6      0      236.0000
1393152983     6      1      0.0000
1393152994     1      0      -4.9300
1393152994     2      0      -4.8090
1393152994     6      0      236.0000
1393152994     6      1      0.0000
1393153005     1      0      -4.9300
1393153005     2      0      -4.8010
1393153005     6      0      236.0000
1393153005     6      1      0.0000
1393153016     1      0      -4.4490
1393153016     2      0      -4.8540
1393153016     6      0      236.0000
1393153016     6      1      0.0000
1393153027     1      0      -4.9300
1393153027     2      0      -4.8200
1393153027     6      0      236.0000
1393153027     6      1      0.0000
1393153038     1      0      -4.4490
1393153038     2      0      -4.8090
1393153038     6      0      236.0000
1393153038     6      1      0.0000
1393153049     1      0      -4.9300
1393153049     2      0      -4.8090
1393153049     6      0      236.0000
1393153049     6      1      0.0000
1393153060     1      0      -4.9300
1393153060     2      0      -4.7330
1393153060     6      0      236.0000
1393153060     6      1      0.0000
1393153071     1      0      -4.4490
1393153071     2      0      -4.8010
1393153071     6      0      236.0000
1393153071     6      1      0.0000
1393153082     1      0      -4.4490
1393153082     2      0      -4.8010
1393153082     6      0      236.0000
1393153082     6      1      0.0000
1393153093     1      0      -4.9300
1393153093     2      0      -4.8090
1393153093     6      0      236.0000
1393153093     6      1      0.0000
1393153104     1      0      -5.3930
1393153104     2      0      -4.8090
1393153104     6      0      236.0000
1393153104     6      1      0.0000
1393153115     1      0      -4.4490
1393153115     2      0      -4.7830
1393153115     6      0      236.0000
1393153115     6      1      0.0000
1393153126     1      0      -5.3930
1393153126     2      0      -4.8610
1393153126     6      0      236.0000
