# time         sensor    measurable   value
1393145275     2      0      -0.1050
1393145306     1      0      5.6210
1393145306     2      0      -0.7560
1393145337     1      0      3.7530
1393145337     2      0      0.8040
1393145368     1      0      7.4900
1393145368     2      0      0.7860
1393145399     1      0      3.6280
1393145399     2      0      0.5060
1393145430     1      0      1.4220
1393145430     2      0      0.1740
1393145461     1      0      4.9090
1393145461     2      0      1.6520
1393145492     1      0      4.4470
1393145492     2      0      0.7520
1393145523     1      0      1.4220
1393145523     2      0      0.2080
1393145554     1      0      5.6210
1393145554     2      0      1.7200
1393145585     1      0      -1.7620
1393145585     2      0      0.4720
1393145616     1      0      4.2150
1393145616     2      0      0.3100
1393145647     1      0      -2.8120
1393145647     2      0      0.2840
1393145678     1      0      -1.6380
1393145678     2      0      0.4570
1393145709     1      0      -1.7620
1393145709     2      0      0.4910
1393145740     1      0      5.1590
1393145740     2      0      -0.8940
1393145771     1      0      -7.4750
1393145771     2      0      2.6030
1393145802     1      0      -3.9510
1393145802     2      0      1.1230
1393145833     1      0      0.9240
1393145833     2      0      0.0490
1393145864     1      0      1.8840
1393145864     2      0      0.5250
1393145895     1      0      -9.3430
1393145895     2      0      1.9080
1393145926     1      0      5.0340
1393145926     2      0      1.6050
1393145957     1      0      1.8840
1393145957     2      0      0.6190
1393145988     1      0      5.6210
1393145988     2      0      -0.3270
1393146019     1      0      5.6210
1393146019     2      0      -0.5410
1393146050     1      0      -4.1830
1393146050     2      0      1.6050
1393146081     1      0      -7.4750
1393146081     2      0      0.9400
1393146112     1      0      5.1590
1393146112     2      0      1.4920
1393146143     1      0      0.9590
1393146143     2      0      0.5170
1393146174     1      0      3.2190
1393146174     2      0      0.7000
1393146205     1      0      -1.7620
1393146205     2      0      0.2370
1393146236     1      0      5.6210
1393146236     2      0      -0.5960
1393146267     1      0      3.7530
1393146267     2      0      1.6120
1393146298     1      0      5.6210
1393146298     2      0      -0.5200
1393146329     1      0      -1.7620
1393146329     2      0      0.3490
1393146360     1      0      -1.6380
1393146360     2      0      0.6270
1393146391     1      0      5.1590
1393146391     2      0      -0.8080
1393146422     1      0      5.0340
1393146422     2      0      1.7410
1393146453     1      0      5.6210
1393146453     2      0      -0.3110
1393146484     1      0      3.7530
1393146484     2      0      0.7860
1393146515     1      0      5.2650
1393146515     2      0      1.7930
1393146546     1      0      4.2150
1393146546     2      0      0.5430
1393146577     1      0      7.9520
1393146577     2      0      0.0330
1393146608     1      0      3.9840
1393146608     2      0      -0.0450
1393146639     1      0      3.7530
1393146639     2      0      1.2540
1393146670     1      0      -1.6380
1393146670     2      0      0.6110
1393146701     1      0      3.0590
1393146701     2      0      -0.0370
1393146732     1      0      -5.5880
1393146732     2      0      2.0860
1393146763     1      0      4.2150
1393146763     2      0      0.2370
1393146794     1      0      5.0340
1393146794     2      0      1.3380
1393146825     1      0      4.5710
1393146825     2      0      0.7080
1393146856     1      0      -1.7620
1393146856     2      0      0.3910
1393146887     1      0      4.5710
1393146887     2      0      1.6860
1393146918     1      0      -1.7620
1393146918     2      0      0.2630
1393146949     1      0      7.4900
1393146949     2      0      0.3750
1393146980     1      0      -1.7620
1393146980     2      0      0.4040
1393147011     1      0      8.1840
1393147011     2      0      0.5790
1393147042     1      0      5.6210
1393147042     2      0      -0.4390
1393147073     1      0      4.5710
1393147073     2      0      1.2700
1393147104     1      0      0.9240
1393147104     2      0      -0.2120
1393147135     1      0      1.8310
1393147135     2      0      0.2030
1393147166     1      0      0.0160
1393147166     2      0      0.3910
1393147197     1      0      1.6530
1393147197     2      0      0.2810
1393147228     1      0      1.4220
1393147228     2      0      0.4230
1393147259     1      0      4.5710
1393147259     2      0      2.1880
1393147290     1      0      -1.6380
1393147290     2      0      1.5370
1393147321     1      0      4.6250
1393147321     2      0      2.0670
1393147352     1      0      5.5860
1393147352     2      0      -0.1860
1393147383     1      0      1.4220
1393147383     2      0      0.2580
1393147414     1      0      -1.7620
1393147414     2      0      0.4250
1393147445     1      0      -2.8120
1393147445     2      0      0.2550
1393147476     1      0      5.6210
1393147476     2      0      -0.6880
1393147507     1      0      4.4470
1393147507     2      0      2.0150
1393147538     1      0      -3.7380
1393147538     2      0      0.4510
1393147569     1      0      0.9240
1393147569     2      0      -0.3350
1393147600     1      0      5.5860
1393147600     2      0      0.9120
1393147631     1      0      7.7210
1393147631     2      0      0.1010
1393147662     1      0      -1.7620
1393147662     2      0      0.4980
1393147693     1      0      -6.4250
1393147693     2      0      2.9170
1393147724     1      0      4.9090
1393147724     2      0      1.7250
1393147755     1      0      -3.7730
1393147755     2      0      0.3750
1393147786     1      0      -2.9010
1393147786     2      0      2.6320
1393147817     1      0      1.6530
1393147817     2      0      0.5320
1393147848     1      0      8.4150
1393147848     2      0      0.3750
1393147879     1      0      6.5290
1393147879     2      0      1.3140
1393147910     1      0      0.0160
1393147910     2      0      0.3890
1393147941     1      0      -1.6380
1393147941     2      0      1.7410
1393147972     1      0      6.5290
1393147972     2      0      0.0560
1393148003     1      0      5.6210
1393148003     2      0      1.1470
1393148034     1      0      0.0160
1393148034     2      0      0.3990
1393148065     1      0      3.6990
1393148065     2      0      0.7600
1393148096     1      0      0.9240
1393148096     2      0      -0.1230
1393148127     1      0      0.9590
1393148127     2      0      1.0550
1393148158     1      0      7.4540
1393148158     2      0      0.7520
1393148189     1      0      -1.7620
1393148189     2      0      0.4590
1393148220     1      0      3.5220
1393148220     2      0      0.9220
1393148251     1      0      5.1590
1393148251     2      0      0.3990
1393148282     1      0      -3.2390
1393148282     2      0      1.0210
1393148313     1      0      4.2150
1393148313     2      0      0.4830
1393148344     1      0      5.6210
1393148344     2      0      -0.1570
1393148375     1      0      5.3900
1393148375     2      0      2.1820
1393148406     1      0      0.9240
1393148406     2      0      0.0430
1393148437     1      0      3.6280
1393148437     2      0      0.7650
1393148468     1      0      1.8310
1393148468     2      0      0.6270
1393148499     1      0      4.6250
1393148499     2      0      1.8920
1393148530     1      0      7.4190
1393148530     2      0      1.1290
1393148561     1      0      5.6210
1393148561     2      0      -0.4810
1393148592     1      0      1.6530
1393148592     2      0      0.5110
1393148623     1      0      5.6210
1393148623     2      0      0.0200
1393148654     1      0      2.7560
1393148654     2      0      0.9190
1393148685     1      0      3.5220
1393148685     2      0      0.6790
1393148716     1      0      5.6210
1393148716     2      0      1.8660
1393148747     1      0      1.8840
1393148747     2      0      0.7650
1393148778     1      0      3.3970
1393148778     2      0      0.8120
1393148809     1      0      4.5710
1393148809     2      0      0.1950
1393148840     1      0      5.6210
1393148840     2      0      -0.4390
1393148871     1      0      -2.8480
1393148871     2      0      1.3640
1393148902     1      0      3.4860
1393148902     2      0      0.8750
1393148933     1      0      3.7530
1393148933     2      0      0.3150
1393148964     1      0      2.5610
1393148964     2      0      0.2500
1393148995     1      0      1.8310
1393148995     2      0      0.2080
1393149026     1      0      7.4190
1393149026     2      0      -0.4810
1393149057     1      0      3.2900
1393149057     2      0      0.0330
1393149088     1      0      -9.3430
1393149088     2      0      2.7390
1393149119     1      0      8.4150
1393149119     2      0      1.1290
1393149150     1      0      5.6210
1393149150     2      0      -0.3530
1393149181     1      0      -1.7620
1393149181     2      0      0.4040
1393149212     1      0      7.9520
1393149212     2      0      0.8540
1393149243     1      0      -2.8120
1393149243     2      0      1.0550
1393149274     1      0      4.2150
1393149274     2      0      0.0490
1393149305     1      0      6.3150
1393149305     2      0      0.4570
1393149336     1      0      4.2150
1393149336     2      0      0.0560
1393149367     1      0      4.6780
1393149367     2      0      -0.8080
1393149398     1      0      3.2900
1393149398     2      0      0.4170
1393149429     1      0      4.2150
1393149429     2      0      0.3230
1393149460     1      0      -1.6380
1393149460     2      0      0.6790
1393149491     1      0      8.4150
1393149491     2      0      0.4090
1393149522     1      0      0.9240
1393149522     2      0      -0.0710
1393149553     1      0      -2.8120
1393149553     2      0      0.8510
1393149584     1      0      2.8810
1393149584     2      0      0.3750
1393149615     1      0      4.4470
1393149615     2      0      0.1010
1393149646     1      0      3.2900
1393149646     2      0      0.1770
1393149677     1      0      -1.6380
1393149677     2      0      1.8110
1393149708     1      0      3.6280
1393149708     2      0      0.8380
1393149739     1      0      4.4470
1393149739     2      0      0.3830
1393149770     1      0      1.8840
1393149770     2      0      0.5790
1393149801     1      0      3.9840
1393149801     2      0      0.0750
1393149832     1      0      5.6210
1393149832     2      0      -0.3950
1393149863     1      0      6.3150
1393149863     2      0      0.6660
1393149894     1      0      5.6210
1393149894     2      0      -0.6750
1393149925     1      0      1.6530
1393149925     2      0      0.1900
1393149956     1      0      -4.1830
1393149956     2      0      1.3980
1393149987     1      0      6.5290
1393149987     2      0      0.0750
1393150018     1      0      1.8840
1393150018     2      0      0.3910
1393150049     1      0      0.0160
1393150049     2      0      0.7470
1393150080     1      0      -1.7620
1393150080     2      0      0.3960
1393150111     1      0      -5.5880
1393150111     2      0      2.0860
1393150142     1      0      8.4150
1393150142     2      0      0.3910
1393150173     1      0      7.3650
1393150173     2      0      0.2370
1393150204     1      0      -1.7620
1393150204     2      0      0.5450
1393150235     1      0      7.4900
1393150235     2      0      1.9810
1393150266     1      0      7.4540
1393150266     2      0      0.6660
1393150297     1      0      1.4220
1393150297     2      0      0.4170
1393150328     1      0      5.6210
1393150328     2      0      -0.4550
1393150359     1      0      5.8530
1393150359     2      0      1.5030
1393150390     1      0      -2.8120
1393150390     2      0      1.1230
1393150421     1      0      6.9560
1393150421     2      0      0.7340
1393150452     1      0      -1.7620
1393150452     2      0      0.5450
1393150483     1      0      5.3900
1393150483     2      0      1.6700
1393150514     1      0      4.4470
1393150514     2      0      0.7260
1393150545     1      0      4.2150
1393150545     2      0      1.9990
1393150576     1      0      7.9520
1393150576     2      0      0.8540
1393150607     1      0      6.7600
1393150607     2      0      -0.5260
1393150638     1      0      -4.6450
1393150638     2      0      1.2620
1393150669     1      0      -6.5140
1393150669     2      0      2.0860
1393150700     1      0      4.4470
1393150700     2      0      1.1890
1393150731     1      0      5.6210
1393150731     2      0      -0.2540
1393150762     1      0      3.0590
1393150762     2      0      1.3250
1393150793     1      0      -4.1830
1393150793     2      0      2.4960
1393150824     1      0      3.7530
1393150824     2      0      0.1770
1393150855     1      0      1.8490
1393150855     2      0      0.1690
1393150886     1      0      5.6210
1393150886     2      0      -0.4730
1393150917     1      0      2.7030
1393150917     2      0      0.4120
1393150948     1      0      1.4220
1393150948     2      0      0.4230
1393150979     1      0      4.6780
1393150979     2      0      -0.6150
1393151010     1      0      4.2150
1393151010     2      0      0.3150
1393151041     1      0      1.8840
1393151041     2      0      0.3050
1393151072     1      0      7.4900
1393151072     2      0      0.1690
1393151103     1      0      0.9240
1393151103     2      0      -0.1780
1393151134     1      0      2.0800
1393151134     2      0      -0.5410
1393151165     1      0      7.0090
1393151165     2      0      -0.0370
1393151196     1      0      -1.6380
1393151196     2      0      0.9870
1393151227     1      0      7.4190
1393151227     2      0      -0.5490
1393151258     1      0      2.5780
1393151258     2      0      -0.0390
1393151289     1      0      -7.3680
1393151289     2      0      1.0550
1393151320     1      0      5.6210
1393151320     2      0      -0.7610
1393151351     1      0      -5.5880
1393151351     2      0      0.6110
1393151382     1      0      4.6780
1393151382     2      0      -0.9440
1393151413     1      0      -1.7620
1393151413     2      0      0.2110
1393151444     1      0      3.7170
1393151444     2      0      2.0670
1393151475     1      0      4.5710
1393151475     2      0      2.0150
1393151506     1      0      1.8310
1393151506     2      0      -0.1390
1393151537     1      0      5.6210
1393151537     2      0      -0.5860
1393151568     1      0      4.6250
1393151568     2      0      1.6780
1393151599     1      0      -1.7620
1393151599     2      0      0.0670
1393151630     1      0      5.6210
1393151630     2      0      1.7410
1393151661     1      0      7.4540
1393151661     2      0      -0.0730
1393151692     1      0      5.5500
1393151692     2      0      -1.0590
1393151723     1      0      5.4970
1393151723     2      0      -0.9180
1393151754     1      0      4.9090
1393151754     2      0      0.1610
1393151785     1      0      4.6250
1393151785     2      0      1.8790
1393151816     1      0      0.9590
1393151816     2      0      0.1300
1393151847     1      0      4.6780
1393151847     2      0      1.8010
1393151878     1      0      3.6990
1393151878     2      0      1.5860
1393151909     1      0      5.6210
1393151909     2      0      1.6730
1393151940     1      0      0.0160
1393151940     2      0      0.3890
1393151971     1      0      1.4220
1393151971     2      0      0.3520
1393152002     1      0      1.8490
1393152002     2      0      -0.0050
1393152033     1      0      -3.7380
1393152033     2      0      0.1690
1393152064     1      0      4.4470
1393152064     2      0      2.0150
1393152095     1      0      -3.7380
1393152095     2      0      0.0090
1393152126     1      0      4.2150
1393152126     2      0      1.6780
1393152157     1      0      7.4540
1393152157     2      0      -0.7220
1393152188     1      0      5.6210
1393152188     2      0      1.1230
1393152219     1      0      3.7530
1393152219     2      0      1.5390
1393152250     1      0      4.4470
1393152250     2      0      0.7810
1393152281     1      0      5.6210
1393152281     2      0      -0.8760
1393152312     1      0      -0.0190
1393152312     2      0      -0.4260
1393152343     1      0      0.0160
1393152343     2      0      -0.1180
1393152374     1      0      -1.7620
1393152374     2      0      0.1090
1393152405     1      0      4.4470
1393152405     2      0      1.7410
1393152436     1      0      -0.0190
1393152436     2      0      -0.2800
1393152467     1      0      -1.8160
1393152467     2      0      0.4120
1393152498     1      0      5.6210
1393152498     2      0      -0.8840
1393152529     1      0      -1.7620
1393152529     2      0      0.1610
1393152560     1      0      4.5710
1393152560     2      0      1.8790
1393152591     1      0      6.4930
1393152591     2      0      -0.1730
1393152622     1      0      4.6250
1393152622     2      0      2.0860
1393152653     1      0      6.0840
1393152653     2      0      0.6450
1393152684     1      0      -3.7380
1393152684     2      0      0.3570
1393152715     1      0      7.9520
1393152715     2      0      0.1690
1393152746     1      0      4.6780
1393152746     2      0      2.0670
1393152777     1      0      1.8840
1393152777     2      0      0.0410
1393152808     1      0      1.4220
1393152808     2      0      0.0670
1393152839     1      0      6.5290
1393152839     2      0      0.5850
1393152870     1      0      5.4970
1393152870     2      0      -1.0250
1393152901     1      0      4.5710
1393152901     2      0      1.9440
1393152932     1      0      6.9380
1393152932     2      0      0.0750
1393152963     1      0      4.6250
1393152963     2      0      1.8950
1393152994     1      0      -1.7620
1393152994     2      0      0.1740
1393153025     1      0      5.6210
1393153025     2      0      -0.9100
1393153056     1      0      7.4540
1393153056     2      0      0.0900
1393153087     1      0      -3.9510
1393153087     2      0      0.4960
1393153118     1      0      5.0340
1393153118     2      0      1.8110
1393153149     1      0      -1.7620
1393153149     2      0      0.0830
1393153180     1      0      6.9560
1393153180     2      0      -0.0990
1393153211     1      0      -0.0190
1393153211     2      0      -0.5340
1393153242     1      0      0.9240
1393153242     2      0      -0.5150
1393153273     1      0      0.0160
1393153273     2      0      0.1770
1393153304     1      0      3.7170
1393153304     2      0      1.8060
1393153335     1      0      1.7600
1393153335     2      0      -0.0840
1393153366     1      0      5.6210
1393153366     2      0      -0.8940
1393153397     1      0      0.9590
1393153397     2      0      0.2110
1393153428     1      0      1.8840
1393153428     2      0      0.1170
1393153459     1      0      5.1590
1393153459     2      0      0.9190
1393153490     1      0      -5.5880
1393153490     2      0      0.7210
1393153521     1      0      5.1590
1393153521     2      0      -1.0700
1393153552     1      0      7.4900
1393153552     2      0      0.2030
1393153583     1      0      6.0480
1393153583     2      0      -0.3060
1393153614     1      0      3.7170
1393153614     2      0      1.6730
1393153645     1      0      6.4930
1393153645     2      0      0.1270
1393153676     1      0      7.3650
1393153676     2      0      0.0750
1393153707     1      0      5.1590
1393153707     2      0      -1.0850
1393153738     1      0      0.9590
1393153738     2      0      -0.2540
1393153769     1      0      0.0160
1393153769     2      0      0.1430
1393153800     1      0      4.6250
1393153800     2      0      1.9130
1393153831     1      0      5.6210
1393153831     2      0      -0.9280
1393153862     1      0      -3.7730
1393153862     2      0      0.1510
1393153893     1      0      -3.7380
1393153893     2      0      -0.0860
1393153924     1      0      -3.7380
1393153924     2      0      -0.0370
1393153955     1      0      1.8840
1393153955     2      0      0.0360
1393153986     1      0      5.6210
1393153986     2      0      -0.9150
1393154017     1      0      4.4470
1393154017     2      0      1.8110
1393154048     1      0      6.5290
1393154048     2      0      -0.3790
1393154079     1      0      5.6210
1393154079     2      0      -0.7040
1393154110     1      0      4.6250
1393154110     2      0      1.3950
1393154141     1      0      -1.8160
1393154141     2      0      0.0800
1393154172     1      0      1.7600
1393154172     2      0      -0.4320
1393154203     1      0      4.6600
1393154203     2      0      -0.5600
1393154234     1      0      6.5290
1393154234     2      0      -0.6800
1393154265     1      0      5.3900
1393154265     2      0      0.9190
1393154296     1      0      0.9590
1393154296     2      0      -0.0790
1393154327     1      0      -1.7620
1393154327     2      0      -0.0310
1393154358     1      0      -5.5880
1393154358     2      0      0.9190
1393154389     1      0      1.8840
1393154389     2      0      -0.1910
1393154420     1      0      7.9520
1393154420     2      0      -0.0970
1393154451     1      0      4.6250
1393154451     2      0      1.0550
1393154482     1      0      -1.7620
1393154482     2      0      -0.0860
1393154513     1      0      3.7170
1393154513     2      0      0.4120
1393154544     1      0      7.3650
1393154544     2      0      0.1510
1393154575     1      0      4.6250
1393154575     2      0      1.8400
1393154606     1      0      1.8840
1393154606     2      0      -0.0840
1393154637     1      0      -3.7380
1393154637     2      0      -0.1520
1393154668     1      0      5.4970
1393154668     2      0      0.9870
1393154699     1      0      -3.7380
1393154699     2      0      -0.1390
1393154730     1      0      6.5290
1393154730     2      0      -0.5490
1393154761     1      0      4.5710
1393154761     2      0      1.5710
1393154792     1      0      0.9590
1393154792     2      0      -0.0650
1393154823     1      0      7.4900
1393154823     2      0      -0.3480
1393154854     1      0      4.5710
1393154854     2      0      1.7410
1393154885     1      0      2.0800
1393154885     2      0      -0.6560
1393154916     1      0      3.7170
1393154916     2      0      1.8790
1393154947     1      0      3.7170
1393154947     2      0      1.6730
1393154978     1      0      5.6210
1393154978     2      0      -0.5960
1393155009     1      0      7.4190
1393155009     2      0      0.0900
1393155040     1      0      4.5710
1393155040     2      0      1.5370
1393155071     1      0      7.9520
1393155071     2      0      0.0070
1393155102     1      0      1.4220
1393155102     2      0      -0.3660
1393155133     1      0      6.9910
1393155133     2      0      -0.2770
1393155164     1      0      4.9090
1393155164     2      0      1.5370
1393155195     1      0      -1.7620
1393155195     2      0      -0.1570
1393155226     1      0      4.5710
1393155226     2      0      1.8110
1393155257     1      0      4.4470
1393155257     2      0      1.5370
1393155288     1      0      5.6210
1393155288     2      0      -0.9960
1393155319     1      0      -3.7730
1393155319     2      0      -0.1260
1393155350     1      0      6.0480
1393155350     2      0      -0.6410
1393155381     1      0      1.6530
1393155381     2      0      -0.2410
1393155412     1      0      4.5710
1393155412     2      0      1.3300
1393155443     1      0      5.3900
1393155443     2      0      0.8510
1393155474     1      0      -0.9080
1393155474     2      0      -0.0970
1393155505     1      0      7.3650
1393155505     2      0      -0.0990
1393155536     1      0      -5.5880
1393155536     2      0      0.9870
1393155567     1      0      7.3650
1393155567     2      0      0.0900
1393155598     1      0      6.4400
1393155598     2      0      -0.4470
1393155629     1      0      0.9590
1393155629     2      0      0.0700
1393155660     1      0      0.9240
1393155660     2      0      -0.6900
1393155691     1      0      -2.8120
1393155691     2      0      -0.0710
1393155722     1      0      1.7600
1393155722     2      0      -0.2070
1393155753     1      0      5.1590
1393155753     2      0      -1.2370
1393155784     1      0      6.3150
1393155784     2      0      0.7440
1393155815     1      0      3.7170
1393155815     2      0      1.7770
1393155846     1      0      7.9520
1393155846     2      0      0.1870
1393155877     1      0      1.4220
1393155877     2      0      -0.2590
1393155908     1      0      6.5290
1393155908     2      0      -0.3350
1393155939     1      0      4.6250
1393155939     2      0      1.5030
1393155970     1      0      4.5710
1393155970     2      0      1.5030
1393156001     1      0      -0.0190
1393156001     2      0      -0.3580
1393156032     1      0      5.6210
1393156032     2      0      -0.9100
1393156063     1      0      7.9520
1393156063     2      0      0.1870
1393156094     1      0      -0.0190
1393156094     2      0      -0.3140
1393156125     1      0      4.5710
1393156125     2      0      1.5370
1393156156     1      0      5.6210
1393156156     2      0      -0.9960
1393156187     1      0      -0.0190
1393156187     2      0      -0.3610
1393156218     1      0      4.4470
1393156218     2      0      0.9930
1393156249     1      0      6.7600
1393156249     2      0      -0.1780
1393156280     1      0      3.7170
1393156280     2      0      1.8370
1393156311     1      0      -1.8160
1393156311     2      0      -0.0520
1393156342     1      0      5.5500
1393156342     2      0      -0.9100
1393156373     1      0      6.5290
1393156373     2      0      -0.8810
1393156404     1      0      4.6250
1393156404     2      0      1.5990
1393156435     1      0      -3.9510
1393156435     2      0      0.2420
1393156466     1      0      4.6250
1393156466     2      0      1.9050
1393156497     1      0      -3.9510
1393156497     2      0      0.1770
1393156528     1      0      7.9520
1393156528     2      0      0.1690
1393156559     1      0      5.4970
1393156559     2      0      1.2620
1393156590     1      0      0.0160
1393156590     2      0      -0.1130
1393156621     1      0      7.4540
1393156621     2      0      0.0150
1393156652     1      0      0.0160
1393156652     2      0      0.1140
1393156683     1      0      5.5500
1393156683     2      0      0.1640
1393156714     1      0      4.6600
1393156714     2      0      1.6730
1393156745     1      0      -2.8120
1393156745     2      0      0.0150
1393156776     1      0      4.4470
1393156776     2      0      1.8790
1393156807     1      0      7.9520
1393156807     2      0      0.0670
1393156838     1      0      1.4220
1393156838     2      0      -0.2330
1393156869     1      0      4.2150
1393156869     2      0      1.1230
1393156900     1      0      4.4470
1393156900     2      0      1.2620
1393156931     1      0      -3.7730
1393156931     2      0      -0.0860
1393156962     1      0      4.6250
1393156962     2      0      1.7330
1393156993     1      0      1.8310
1393156993     2      0      -0.4320
1393157024     1      0      4.6250
1393157024     2      0      1.7410
1393157055     1      0      7.4900
1393157055     2      0      -0.0630
1393157086     1      0      6.9910
1393157086     2      0      -0.2380
1393157117     1      0      5.6210
1393157117     2      0      -0.9310
1393157148     1      0      4.6250
1393157148     2      0      1.8740
1393157179     1      0      5.5860
1393157179     2      0      -0.8710
1393157210     1      0      4.6250
1393157210     2      0      1.6730
1393157241     1      0      -3.7380
1393157241     2      0      -0.2250
1393157272     1      0      0.9590
1393157272     2      0      0.1690
1393157303     1      0      4.5710
1393157303     2      0      1.7410
1393157334     1      0      4.4470
1393157334     2      0      0.9870
1393157365     1      0      -1.8690
1393157365     2      0      0.6920
1393157396     1      0      -2.8120
1393157396     2      0      -0.2250
1393157427     1      0      -0.0190
1393157427     2      0      -0.4520
1393157458     1      0      0.9590
1393157458     2      0      -0.1470
1393157489     1      0      5.0870
1393157489     2      0      1.3980
1393157520     1      0      6.3150
1393157520     2      0      0.5060
1393157551     1      0      4.6250
1393157551     2      0      1.9130
1393157582     1      0      6.3150
1393157582     2      0      0.2080
1393157613     1      0      3.7170
1393157613     2      0      1.7770
1393157644     1      0      1.6530
1393157644     2      0      -0.0970
1393157675     1      0      4.5710
1393157675     2      0      1.7070
1393157706     1      0      4.6250
1393157706     2      0      1.6390
1393157737     1      0      0.9590
1393157737     2      0      0.0670
1393157768     1      0      5.6210
1393157768     2      0      -0.7220
1393157799     1      0      5.6210
1393157799     2      0      -1.2710
1393157830     1      0      5.6210
1393157830     2      0      -0.9360
1393157861     1      0      -3.7730
1393157861     2      0      -0.0580
1393157892     1      0      0.0160
1393157892     2      0      0.1010
1393157923     1      0      6.3150
1393157923     2      0      0.2370
1393157954     1      0      5.1590
1393157954     2      0      -0.9620
1393157985     1      0      -1.7620
1393157985     2      0      0.2160
1393158016     1      0      0.0160
1393158016     2      0      0.0200
1393158047     1      0      7.4900
1393158047     2      0      0.0330
1393158078     1      0      4.6250
1393158078     2      0      0.5770
1393158109     1      0      1.9730
1393158109     2      0      -0.6540
1393158140     1      0      5.4970
1393158140     2      0      -0.7640
1393158171     1      0      1.8310
1393158171     2      0      -0.1700
1393158202     1      0      8.3080
1393158202     2      0      0.3910
1393158233     1      0      4.4470
1393158233     2      0      1.5370
1393158264     1      0      -2.8120
1393158264     2      0      0.1220
1393158295     1      0      4.5710
1393158295     2      0      1.7200
1393158326     1      0      0.9240
1393158326     2      0      -0.4320
1393158357     1      0      3.7170
1393158357     2      0      1.9780
1393158388     1      0      -1.8160
1393158388     2      0      0.1690
1393158419     1      0      3.7170
1393158419     2      0      1.9130
1393158450     1      0      -1.8160
1393158450     2      0      0.1510
1393158481     1      0      4.5710
1393158481     2      0      1.6050
1393158512     1      0      7.4900
1393158512     2      0      0.0620
1393158543     1      0      4.4470
1393158543     2      0      1.7410
1393158574     1      0      4.5710
1393158574     2      0      1.9130
1393158605     1      0      -4.6450
1393158605     2      0      0.4230
1393158636     1      0      -1.7620
1393158636     2      0      0.1270
1393158667     1      0      1.4220
1393158667     2      0      0.0670
1393158698     1      0      6.9910
1393158698     2      0      -0.0500
1393158729     1      0      5.5500
1393158729     2      0      -0.3480
1393158760     1      0      5.6210
1393158760     2      0      -0.9570
1393158791     1      0      0.9240
1393158791     2      0      -0.5260
1393158822     1      0      7.4900
1393158822     2      0      -0.0370
1393158853     1      0      -3.7380
1393158853     2      0      -0.1050
1393158884     1      0      4.6600
1393158884     2      0      1.8110
1393158915     1      0      4.6250
1393158915     2      0      0.7520
1393158946     1      0      4.5710
1393158946     2      0      1.8790
1393158977     1      0      7.0090
1393158977     2      0      0.1010
1393159008     1      0      5.5500
1393159008     2      0      -0.7350
1393159039     1      0      -1.7620
1393159039     2      0      0.3960
1393159070     1      0      4.6250
1393159070     2      0      1.9650
1393159101     1      0      5.3900
1393159101     2      0      -0.7140
1393159132     1      0      -1.7620
1393159132     2      0      -0.0160
1393159163     1      0      -3.8270
1393159163     2      0      0.3150
1393159194     1      0      5.6210
1393159194     2      0      -0.4810
1393159225     1      0      7.0980
1393159225     2      0      0.1010
1393159256     1      0      7.4190
1393159256     2      0      0.4250
1393159287     1      0      1.4220
1393159287     2      0      0.1900
1393159318     1      0      5.6210
1393159318     2      0      -0.4860
1393159349     1      0      5.3900
1393159349     2      0      -0.4180
1393159380     1      0      5.6210
1393159380     2      0      -0.9020
1393159411     1      0      -3.7380
1393159411     2      0      0.1770
1393159442     1      0      5.6210
1393159442     2      0      -0.7900
1393159473     1      0      5.4970
1393159473     2      0      1.3980
1393159504     1      0      5.6210
1393159504     2      0      -0.9100
1393159535     1      0      4.4470
1393159535     2      0      1.2620
1393159566     1      0      4.5710
1393159566     2      0      2.1200
1393159597     1      0      5.6210
1393159597     2      0      -0.5860
1393159628     1      0      5.0340
1393159628     2      0      1.9990
1393159659     1      0      -1.8160
1393159659     2      0      -0.0260
1393159690     1      0      -1.8160
1393159690     2      0      0.3490
1393159721     1      0      -4.1830
1393159721     2      0      0.6530
1393159752     1      0      4.6250
1393159752     2      0      1.6050
1393159783     1      0      3.7170
1393159783     2      0      1.8110
1393159814     1      0      7.4900
1393159814     2      0      0.3050
1393159845     1      0      5.6210
1393159845     2      0      -0.4470
1393159876     1      0      3.7170
1393159876     2      0      1.8110
1393159907     1      0      -8.4180
1393159907     2      0      1.2620
1393159938     1      0      3.7170
1393159938     2      0      2.0670
1393159969     1      0      5.5860
1393159969     2      0      -0.6150
1393160000     1      0      7.4190
1393160000     2      0      0.3750
1393160031     1      0      4.6250
1393160031     2      0      1.8790
1393160062     1      0      5.0340
1393160062     2      0      1.8610
1393160093     1      0      -1.7620
1393160093     2      0      0.4230
1393160124     1      0      -1.7620
1393160124     2      0      0.4300
1393160155     1      0      3.7170
1393160155     2      0      1.9130
1393160186     1      0      4.4470
1393160186     2      0      1.8790
1393160217     1      0      -2.8120
1393160217     2      0      0.2710
1393160248     1      0      5.3900
1393160248     2      0      -0.8470
1393160279     1      0      5.6210
1393160279     2      0      -0.6430
1393160310     1      0      5.4970
1393160310     2      0      -0.8470
1393160341     1      0      6.3150
1393160341     2      0      1.1940
1393160372     1      0      7.4900
1393160372     2      0      0.3100
1393160403     1      0      5.1590
1393160403     2      0      -0.6330
1393160434     1      0      3.7170
1393160434     2      0      2.3240
1393160465     1      0      1.6530
